iter	RMSE
4829	160.2148111
4830	160.2143814
4831	160.2126341
4832	160.2125882
4833	160.2120211
4834	160.2002418
4835	160.1958874
4836	160.1934466
4837	160.190301
4838	160.1810472
4839	160.1642285
4840	160.1599419
4841	160.1599304
4842	160.1452129
4843	160.1423013
4844	160.140943
4845	160.1408914
4846	160.1406851
4847	160.1158082
4848	160.1157165
4849	160.1153554
4850	160.1072896
4851	160.1070546
4852	160.1011211
4853	160.1004733
4854	160.0983062
4855	160.0981743
4856	160.0970736
4857	160.090532
4858	160.0835716
4859	160.0816164
4860	160.0811921
4861	160.0811004
4862	160.0810889
4863	160.0810774
4864	160.0810774
4865	160.023025
4866	160.0230192
4867	160.0224055
4868	160.0222047
4869	160.0221531
4870	160.0061782
4871	160.0043368
4872	160.0043024
4873	160.0042909
4874	160.0042565
4875	159.9675736
4876	159.9655596
4877	159.9606308
4878	159.9543705
4879	159.8859334
4880	159.8358612
4881	159.8356545
4882	159.8339949
4883	159.8044411
4884	159.8041424
4885	159.8034417
4886	159.8033957
4887	159.80339
4888	159.78351
4889	159.7826082
4890	159.7824301
4891	159.7818212
4892	159.7768981
4893	159.7509592
4894	159.7497297
4895	159.7472074
4896	159.7472074
4897	159.7472016
4898	159.7471959
4899	159.7360662
4900	159.7202925
4901	159.7159192
4902	159.715902
4903	159.715833
4904	159.6905682
4905	159.6905739
4906	159.6905394
4907	159.6903497
4908	159.6884472
4909	159.6882001
4910	159.6878207
4911	159.6594874
4912	159.6594356
4913	159.6590734
4914	159.6545088
4915	159.6543018
4916	159.6542961
4917	159.6535947
4918	159.6528646
4919	159.6528473
4920	159.6524564
4921	159.6524334
4922	159.6519275
4923	159.6469142
4924	159.6449135
4925	159.6440223
4926	159.6437003
4927	159.6437003
4928	159.6437003
4929	159.6436141
4930	159.6371862
4931	159.5831652
4932	159.5125031
4933	159.5123823
4934	159.5102072
4935	159.5088434
4936	159.5087686
4937	159.4986696
4938	159.4981575
4939	159.4862046
4940	159.48575
4941	159.4853529
4942	159.4845069
4943	159.467632
4944	159.467632
4945	159.4675917
4946	159.4675226
4947	159.4673097
4948	159.4269511
4949	159.4130238
4950	159.4124596
4951	159.4123156
4952	159.4123214
4953	159.4086076
4954	159.4018132
4955	159.4017959
4956	159.4017786
4957	159.3942296
4958	159.3934234
4959	159.3934292
4960	159.3934061
4961	159.3933428
4962	159.3933428
4963	159.3932794
4964	159.3932794
4965	159.3920759
4966	159.3920587
4967	159.3918744
4968	159.3916844
4969	159.3916901
4970	159.3913216
4971	159.3912582
4972	159.3910509
4973	159.3902275
4974	159.3180799
4975	159.3163746
4976	159.3151359
4977	159.3127507
4978	159.3122898
4979	159.2990901
4980	159.2990901
4981	159.2988884
4982	159.2943941
4983	159.2942097
4984	159.2937257
4985	159.2927001
4986	159.2917493
4987	159.2916859
4988	159.2643771
4989	159.263772
4990	159.2624176
4991	159.2609307
4992	159.2514558
4993	159.2514269
4994	159.2425624
4995	159.2199318
4996	159.2198742
4997	159.2194072
4998	159.2180698
4999	159.2170149
5000	159.2170033
5001	159.2161329
5002	159.2127489
5003	159.2108118
5004	159.2102123
5005	159.1522631
5006	159.1521939
5007	159.1521824
5008	159.1043311
5009	159.1038176
5010	159.101585
5011	159.1008466
5012	159.1008524
5013	159.0823732
5014	159.0822924
5015	159.0801692
5016	159.0791883
5017	159.0790614
5018	159.0790499
5019	159.0695179
5020	159.0691832
5021	159.0686754
5022	159.0685543
5023	159.0685196
5024	159.0685023
5025	159.0677349
5026	159.0676945
5027	159.067556
5028	159.0675099
5029	159.0673656
5030	159.0414553
5031	159.0413225
5032	159.0412994
5033	159.0382984
5034	159.0382061
5035	159.0370287
5036	158.9280752
5037	158.8657883
5038	158.8654127
5039	158.8479405
5040	158.8479174
5041	158.8474262
5042	158.8474204
5043	158.8474089
5044	158.847276
5045	158.8471835
5046	158.8471489
5047	158.8471373
5048	158.8471431
5049	158.8464035
5050	158.8464035
5051	158.8086671
5052	158.8074765
5053	158.8074707
5054	158.8074765
5055	158.8074303
5056	158.8004425
5057	158.7914545
5058	158.7902869
5059	158.790073
5060	158.7897493
5061	158.7865875
5062	158.786547
5063	158.7774541
5064	158.7772692
5065	158.7771246
5066	158.7769859
5067	158.7502765
5068	158.7153337
5069	158.7146339
5070	158.7088103
5071	158.7088045
5072	158.7087756
5073	158.7078676
5074	158.6801806
5075	158.6799666
5076	158.6794518
5077	158.6783354
5078	158.5852667
5079	158.5846532
5080	158.5845954
5081	158.580023
5082	158.5799998
5083	158.5789175
5084	158.5788827
5085	158.5788538
5086	158.5757919
5087	158.5730425
5088	158.5594686
5089	158.5580562
5090	158.5579867
5091	158.5533093
5092	158.5445505
5093	158.539259
5094	158.5386569
5095	158.5263596
5096	158.5050108
5097	158.5037021
5098	158.5036616
5099	158.5036616
5100	158.5031983
5101	158.5024397
5102	158.5012932
5103	158.4975523
5104	158.4975523
5105	158.4969095
5106	158.4960176
5107	158.4958439
5108	158.4958207
5109	158.4934464
5110	158.4934348
5111	158.4860105
5112	158.4859757
5113	158.485941
5114	158.4741551
5115	158.4741377
5116	158.4735238
5117	158.4735006
5118	158.4735006
5119	158.4730488
5120	158.4730488
5121	158.4722785
5122	158.4722496
5123	158.4722438
5124	158.4718731
5125	158.471375
5126	158.4712649
5127	158.4179472
5128	158.4080683
5129	158.4068226
5130	158.4066313
5131	158.4066255
5132	158.4042093
5133	158.4040355
5134	158.4040297
5135	158.4036473
5136	158.4033575
5137	158.4032996
5138	158.4031721
5139	158.402245
5140	158.4021465
5141	158.3836438
5142	158.383638
5143	158.3828672
5144	158.3828209
5145	158.379448
5146	158.363064
5147	158.3629712
5148	158.3629712
5149	158.3629538
5150	158.3629422
5151	158.355164
5152	158.3550713
5153	158.3509327
5154	158.3509269
5155	158.350585
5156	158.3504285
5157	158.3496402
5158	158.3409512
5159	158.2751973
5160	158.2641323
5161	158.2639177
5162	158.2633146
5163	158.2631986
5164	158.2617603
5165	158.2046995
5166	158.2045835
5167	158.2043514
5168	158.1968206
5169	158.1968206
5170	158.1921384
5171	158.1920745
5172	158.1918889
5173	158.178259
5174	158.1782532
5175	158.1781952
5176	158.1781894
5177	158.1781836
5178	158.1778064
5179	158.1720733
5180	158.0950795
5181	158.094795
5182	158.0946905
5183	158.0876945
5184	158.0837231
5185	158.0814007
5186	158.0731673
5187	158.0730569
5188	158.0729002
5189	158.072755
5190	158.0712917
5191	158.0480289
5192	158.0475469
5193	158.0475237
5194	158.0475237
5195	158.047512
5196	158.0475062
5197	158.0472972
5198	158.0472856
5199	158.0462228
5200	158.0330915
5201	158.0330915
5202	158.0299668
5203	158.0297809
5204	158.0284276
5205	158.0283695
5206	158.0204354
5207	158.0203831
5208	158.0203773
5209	157.9750069
5210	157.9745421
5211	157.9612538
5212	157.9612421
5213	157.9574594
5214	157.9574187
5215	157.9522703
5216	157.9522006
5217	157.9522064
5218	157.9516543
5219	157.9516485
5220	157.9515846
5221	157.9515613
5222	157.930594
5223	157.9300825
5224	157.9300593
5225	157.9300651
5226	157.930036
5227	157.9299024
5228	157.9298501
5229	157.9118907
5230	157.911879
5231	157.9115187
5232	157.9114838
5233	157.9109723
5234	157.9109432
5235	157.8852559
5236	157.88525
5237	157.8638959
5238	157.8638727
5239	157.8629831
5240	157.8629657
5241	157.8623028
5242	157.8620354
5243	157.861983
5244	157.8619772
5245	157.8612737
5246	157.8612388
5247	157.861233
5248	157.8610876
5249	157.8610818
5250	157.8605411
5251	157.8604423
5252	157.8604248
5253	157.8603027
5254	157.8602969
5255	157.8585875
5256	157.8585758
5257	157.8574537
5258	157.8574362
5259	157.8562617
5260	157.8562617
5261	157.8318739
5262	157.8318448
5263	157.8318332
5264	157.831839
5265	157.8318274
5266	157.831525
5267	157.831525
5268	157.829792
5269	157.8252151
5270	157.8248778
5271	157.8052895
5272	157.8021545
5273	157.80198
5274	157.8019742
5275	157.8019626
5276	157.8017066
5277	157.800078
5278	157.8000198
5279	157.7977514
5280	157.767979
5281	157.7549351
5282	157.754906
5283	157.7530034
5284	157.7527474
5285	157.7525147
5286	157.7524914
5287	157.751159
5288	157.7504899
5289	157.750391
5290	157.7472898
5291	157.7471036
5292	157.7470047
5293	157.7460679
5294	157.7460621
5295	157.7460621
5296	157.7453813
5297	157.74459
5298	157.7442234
5299	157.703354
5300	157.7028535
5301	157.6585385
5302	157.6584629
5303	157.6495669
5304	157.6474477
5305	157.6472031
5306	157.6472031
5307	157.6009915
5308	157.6006653
5309	157.5982251
5310	157.5971942
5311	157.593857
5312	157.5936648
5313	157.5685665
5314	157.5685723
5315	157.5676461
5316	157.5675238
5317	157.5674947
5318	157.5422931
5319	157.5422407
5320	157.5418212
5321	157.5179849
5322	157.4924082
5323	157.4921285
5324	157.4919711
5325	157.4919303
5326	157.4919129
5327	157.4902169
5328	157.4902053
5329	157.4896807
5330	157.4888648
5331	157.4888765
5332	157.4882704
5333	157.4502085
5334	157.4498937
5335	157.449882
5336	157.4486403
5337	157.4486403
5338	157.4485063
5339	157.4478359
5340	157.4477309
5341	157.4477251
5342	157.447626
5343	157.3887888
5344	157.3880073
5345	157.377084
5346	157.3770199
5347	157.3333074
5348	157.3333132
5349	157.3333016
5350	157.3322165
5351	157.3319948
5352	157.331989
5353	157.3117733
5354	157.3105364
5355	157.3100346
5356	157.309632
5357	157.2820024
5358	157.2819615
5359	157.2817398
5360	157.2817339
5361	157.2814947
5362	157.280345
5363	157.2790903
5364	157.2790787
5365	157.2790728
5366	157.2789503
5367	157.2789444
5368	157.269245
5369	157.2675525
5370	157.265679
5371	157.2607531
5372	157.2607181
5373	157.2606889
5374	157.2606597
5375	157.2605722
5376	157.2605663
5377	157.2605605
5378	157.2605547
5379	157.260543
5380	157.2238154
5381	157.2234768
5382	157.2233601
5383	157.2223209
5384	157.2218305
5385	157.2218305
5386	157.2198806
5387	157.2197055
5388	157.2165471
5389	157.2133127
5390	157.2133127
5391	157.2129624
5392	157.2129566
5393	157.2125129
5394	157.1940161
5395	157.1940044
5396	157.1939869
5397	157.1936833
5398	157.1936716
5399	157.1936424
5400	157.193584
5401	157.193549
5402	157.1925213
5403	157.1924337
5404	157.1891113
5405	157.1890762
5406	157.1882471
5407	157.1881478
5408	157.1881478
5409	157.1881361
5410	157.1880953
5411	157.1879785
5412	157.187307
5413	157.1735433
5414	157.1735433
5415	157.1735375
5416	157.1730937
5417	157.1711432
5418	157.1701913
5419	157.1701913
5420	157.169946
5421	157.1699402
5422	157.1699343
5423	157.1699285
5424	157.1699285
5425	157.1699168
5426	157.1698117
5427	157.1698058
5428	157.1346166
5429	157.1346108
5430	157.1327825
5431	157.1324612
5432	157.1324087
5433	157.132397
5434	157.1321283
5435	157.1321283
5436	157.1321108
5437	157.1315383
5438	157.1303467
5439	157.1208893
5440	157.1206089
5441	157.1102745
5442	157.1102395
5443	157.1102395
5444	157.1101986
5445	157.1101577
5446	157.1101343
5447	157.1101343
5448	157.1052619
5449	157.1052503
5450	157.1041578
5451	157.0770938
5452	157.0770588
5453	157.0770588
5454	157.0768776
5455	157.0768659
5456	157.0768659
5457	157.0768659
5458	157.0411591
5459	157.0176852
5460	157.0176443
5461	157.01758
5462	157.0175508
5463	157.0173695
5464	157.0173695
5465	157.0173578
5466	157.0168376
5467	157.0168201
5468	157.0112667
5469	157.0112257
5470	157.0111907
5471	157.0109978
5472	157.0109159
5473	157.0103898
5474	156.9980781
5475	156.9980722
5476	156.9980722
5477	156.9980605
5478	156.9980605
5479	156.9980547
5480	156.9980021
5481	156.997967
5482	156.9978851
5483	156.997891
5484	156.9864377
5485	156.9860226
5486	156.9860284
5487	156.9860051
5488	156.9860051
5489	156.98238
5490	156.9816083
5491	156.981199
5492	156.981199
5493	156.9811697
5494	156.9779832
5495	156.9779656
5496	156.9778428
5497	156.9740598
5498	156.9740247
5499	156.9739954
5500	156.9739662
5501	156.9739662
5502	156.9739604
5503	156.9739545
5504	156.973475
5505	156.9308141
5506	156.9308082
5507	156.9301298
5508	156.9300654
5509	156.9300479
5510	156.9297905
5511	156.9297905
5512	156.9284745
5513	156.9284161
5514	156.9283166
5515	156.9279131
5516	156.9269129
5517	156.9261701
5518	156.9257139
5519	156.9252986
5520	156.9252225
5521	156.9251114
5522	156.9244973
5523	156.9244856
5524	156.9242984
5525	156.9216546
5526	156.9216488
5527	156.9173964
5528	156.9166887
5529	156.9166419
5530	156.9154252
5531	156.9147116
5532	156.9147174
5533	156.9147174
5534	156.914694
5535	156.9139278
5536	156.9139161
5537	156.9137172
5538	156.9133311
5539	156.9123309
5540	156.912325
5541	156.9081426
5542	156.9081309
5543	156.9073821
5544	156.9073529
5545	156.907347
5546	156.9073003
5547	156.9067972
5548	156.9067504
5549	156.9067445
5550	156.9063877
5551	156.9031352
5552	156.9023397
5553	156.9021876
5554	156.9021876
5555	156.9018892
5556	156.9007836
5557	156.9007778
5558	156.9005087
5559	156.9005028
5560	156.900497
5561	156.9004736
5562	156.9004268
5563	156.8993504
5564	156.896595
5565	156.8960217
5566	156.8960159
5567	156.8960159
5568	156.8957117
5569	156.8951793
5570	156.8951852
5571	156.8945885
5572	156.8940853
5573	156.8940502
5574	156.8940444
5575	156.8932429
5576	156.8929972
5577	156.8866555
5578	156.8846137
5579	156.8846137
5580	156.8821565
5581	156.8821506
5582	156.8659319
5583	156.8659319
5584	156.8659319
5585	156.8658325
5586	156.8658266
5587	156.8658149
5588	156.860619
5589	156.8602679
5590	156.8590157
5591	156.8590215
5592	156.8257818
5593	156.8210645
5594	156.8210645
5595	156.8210528
5596	156.7794392
5597	156.7734149
5598	156.7733974
5599	156.7731573
5600	156.7731456
5601	156.7726187
5602	156.7725777
5603	156.7723318
5604	156.7722498
5605	156.7720742
5606	156.7720742
5607	156.7285092
5608	156.7285034
5609	156.728439
5610	156.7283511
5611	156.7283335
5612	156.7248549
5613	156.7248373
5614	156.7210423
5615	156.7210188
5616	156.7183599
5617	156.7122454
5618	156.710049
5619	156.7100549
5620	156.710049
5621	156.7031493
5622	156.703038
5623	156.7024699
5624	156.702464
5625	156.702259
5626	156.7022532
5627	156.7022414
5628	156.702218
5629	156.665588
5630	156.6655822
5631	156.6650139
5632	156.6343641
5633	156.6343465
5634	156.6341297
5635	156.6341179
5636	156.6335964
5637	156.6284103
5638	156.6283693
5639	156.6280529
5640	156.6280529
5641	156.6278947
5642	156.6152305
5643	156.6149844
5644	156.6148261
5645	156.6148203
5646	156.6121302
5647	156.6095046
5648	156.6094226
5649	156.6092526
5650	156.6091002
5651	156.6091002
5652	156.6086607
5653	156.6062519
5654	156.604435
5655	156.6044409
5656	156.6038782
5657	156.6038665
5658	156.601862
5659	156.6017389
5660	156.6006077
5661	156.5985739
5662	156.5975775
5663	156.5975482
5664	156.5974134
5665	156.5973431
5666	156.5970852
5667	156.5970735
5668	156.5962587
5669	156.5958074
5670	156.589102
5671	156.5370194
5672	156.5223249
5673	156.5223249
5674	156.5186481
5675	156.5185015
5676	156.5184956
5677	156.4471064
5678	156.4430582
5679	156.4430524
5680	156.4357126
5681	156.4280849
5682	156.4276683
5683	156.4276683
5684	156.4274454
5685	156.4273221
5686	156.4273221
5687	156.4270816
5688	156.4270757
5689	156.4270112
5690	156.4270112
5691	156.4267823
5692	156.4267119
5693	156.4173939
5694	156.4027056
5695	156.4027056
5696	156.3824286
5697	156.3824169
5698	156.3823053
5699	156.3783729
5700	156.3529386
5701	156.3529268
5702	156.3524513
5703	156.3524572
5704	156.3512127
5705	156.3512127
5706	156.3512009
5707	156.3509837
5708	156.3506315
5709	156.3502734
5710	156.3410917
5711	156.3389077
5712	156.3378979
5713	156.337892
5714	156.3378862
5715	156.2986985
5716	156.2972715
5717	156.2972421
5718	156.2966666
5719	156.296649
5720	156.2963143
5721	156.2954921
5722	156.2954686
5723	156.2954217
5724	156.2954217
5725	156.2953571
5726	156.2951574
5727	156.2951339
5728	156.2918394
5729	156.2917865
5730	156.2917748
5731	156.2916867
5732	156.2916338
5733	156.2916221
5734	156.289549
5735	156.2895549
5736	156.2880397
5737	156.2880456
5738	156.2873937
5739	156.2873937
5740	156.2869708
5741	156.2869297
5742	156.2867418
5743	156.2867301
5744	156.2867301
5745	156.2842399
5746	156.2805634
5747	156.2805634
5748	156.2536623
5749	156.2526813
5750	156.2526813
5751	156.25237
5752	156.2522584
5753	156.2522466
5754	156.2521937
5755	156.2520528
5756	156.251483
5757	156.2490158
5758	156.2482345
5759	156.2471184
5760	156.2466602
5761	156.2415729
5762	156.241003
5763	156.2409854
5764	156.2369789
5765	156.2303109
5766	156.2300348
5767	156.2293004
5768	156.2292887
5769	156.2133019
5770	156.1908083
5771	156.1876174
5772	156.1863715
5773	156.1863657
5774	156.1537586
5775	156.1533765
5776	156.1477102
5777	156.1471988
5778	156.1471988
5779	156.1088511
5780	156.1088569
5781	156.1087923
5782	156.0412508
5783	156.0412449
5784	156.0412391
5785	156.0411744
5786	156.0411744
5787	156.0373686
5788	156.0335392
5789	156.0334215
5790	156.0233094
5791	156.0225975
5792	156.0208915
5793	156.0181442
5794	156.0179795
5795	156.0155909
5796	156.0155733
5797	156.0155792
5798	156.0155439
5799	156.0155439
5800	156.0155439
5801	156.015385
5802	156.015385
5803	156.014579
5804	156.014579
5805	156.0144967
5806	156.0121846
5807	156.0121787
5808	156.0121728
5809	156.0111845
5810	156.0111962
5811	156.0093195
5812	156.0093077
5813	156.0089253
5814	156.0089194
5815	156.0080663
5816	156.0080545
5817	156.0061954
5818	156.0061895
5819	156.0047069
5820	156.0046892
5821	156.0046892
5822	156.0002118
5823	156.0002
5824	156.0002
5825	156.0001883
5826	155.9999706
5827	155.9904741
5828	155.990374
5829	155.9890266
5830	155.9876909
5831	155.9876909
5832	155.9876909
5833	155.987685
5834	155.987685
5835	155.9876791
5836	155.9876673
5837	155.9876673
5838	155.9876732
5839	155.9798766
5840	155.9783231
5841	155.9783172
5842	155.9779994
5843	155.9779935
5844	155.97797
5845	155.9779641
5846	155.9779641
5847	155.9290562
5848	155.9220925
5849	155.9220925
5850	155.9220749
5851	155.9220631
5852	155.9215686
5853	155.921551
5854	155.9214568
5855	155.9209859
5856	155.92098
5857	155.9208564
5858	155.9208505
5859	155.9208093
5860	155.9206621
5861	155.9200734
5862	155.9197968
5863	155.919732
5864	155.9123793
5865	155.9082996
5866	155.907917
5867	155.8914262
5868	155.8914321
5869	155.8845079
5870	155.8803627
5871	155.8803568
5872	155.8803391
5873	155.867361
5874	155.8648642
5875	155.8648642
5876	155.8648642
5877	155.86318
5878	155.86318
5879	155.8566492
5880	155.8566492
5881	155.8566433
5882	155.8565903
5883	155.8500238
5884	155.8500179
5885	155.8500179
5886	155.8495644
5887	155.8492759
5888	155.84927
5889	155.8492405
5890	155.8492287
5891	155.8379325
5892	155.8378913
5893	155.8376911
5894	155.8376911
5895	155.8376911
5896	155.8365367
5897	155.8365367
5898	155.8353822
5899	155.8353528
5900	155.8353587
5901	155.832025
5902	155.8317481
5903	155.8316598
5904	155.8316657
5905	155.8314831
5906	155.8308234
5907	155.8305819
5908	155.8303581
5909	155.8303581
5910	155.8299752
5911	155.8297868
5912	155.8297809
5913	155.8297279
5914	155.8287324
5915	155.8287383
5916	155.8271067
5917	155.8271067
5918	155.816775
5919	155.8034558
5920	155.8034499
5921	155.8034617
5922	155.8032143
5923	155.8026369
5924	155.800958
5925	155.8009521
5926	155.7998445
5927	155.7983835
5928	155.7958856
5929	155.7954791
5930	155.7954791
5931	155.7954732
5932	155.7954555
5933	155.7827649
5934	155.782759
5935	155.7827237
5936	155.7821698
5937	155.7821168
5938	155.7802019
5939	155.7790589
5940	155.7790471
5941	155.7790412
5942	155.7790353
5943	155.7786641
5944	155.7781692
5945	155.7767197
5946	155.7752231
5947	155.775176
5948	155.7725363
5949	155.7629788
5950	155.7629788
5951	155.7629434
5952	155.7629493
5953	155.7502148
5954	155.7496137
5955	155.7480226
5956	155.7478811
5957	155.7478458
5958	155.7478458
5959	155.746897
5960	155.746897
5961	155.746838
5962	155.7468321
5963	155.746785
5964	155.7467496
5965	155.7467379
5966	155.7465846
5967	155.743638
5968	155.7424122
5969	155.7381806
5970	155.7381747
5971	155.7381747
5972	155.7381512
5973	155.7381571
5974	155.7377445
5975	155.7350983
5976	155.7350865
5977	155.7322103
5978	155.7270827
5979	155.7270827
5980	155.7270768
5981	155.6980344
5982	155.6875467
5983	155.6875232
5984	155.6776656
5985	155.677471
5986	155.6774592
5987	155.6676836
5988	155.6671176
5989	155.6641399
5990	155.6202058
5991	155.6201999
5992	155.6201645
5993	155.6201115
5994	155.6201056
5995	155.6197517
5996	155.6196927
5997	155.619327
5998	155.619327
5999	155.6192857
6000	155.6192386
6001	155.6159415
6002	155.6159297
6003	155.615393
6004	155.6144257
6005	155.6143313
6006	155.6143195
6007	155.6143254
6008	155.6143195
6009	155.6143195
6010	155.6143077
6011	155.6113998
6012	155.6109692
6013	155.6102025
6014	155.6101022
6015	155.6101022
6016	155.609123
6017	155.6091171
6018	155.6091171
6019	155.6031301
6020	155.6025579
6021	155.6025402
6022	155.6021686
6023	155.6009653
6024	155.5963288
6025	155.5958746
6026	155.592754
6027	155.5927422
6028	155.5927363
6029	155.5885774
6030	155.5884771
6031	155.5879462
6032	155.5875037
6033	155.5875037
6034	155.5874978
6035	155.5874919
6036	155.587486
6037	155.5874801
6038	155.5874801
6039	155.5874565
6040	155.5874506
6041	155.5861705
6042	155.5861646
6043	155.5861587
6044	155.5861528
6045	155.5861646
6046	155.5829671
6047	155.55116
6048	155.5508178
6049	155.550806
6050	155.5427986
6051	155.542474
6052	155.5424799
6053	155.5421672
6054	155.5421554
6055	155.5421259
6056	155.531964
6057	155.5319522
6058	155.5319522
6059	155.5298867
6060	155.5036939
6061	155.503688
6062	155.5032984
6063	155.5026786
6064	155.501994
6065	155.501994
6066	155.5019821
6067	155.499202
6068	155.499143
6069	155.4991489
6070	155.4988833
6071	155.4865581
6072	155.4851532
6073	155.484191
6074	155.4841555
6075	155.4841378
6076	155.4841142
6077	155.4839548
6078	155.4834885
6079	155.483459
6080	155.4834649
6081	155.4787658
6082	155.4782995
6083	155.4782936
6084	155.4782818
6085	155.4781224
6086	155.4545364
6087	155.4544892
6088	155.4544597
6089	155.4311949
6090	155.4277285
6091	155.4274392
6092	155.4269549
6093	155.4266892
6094	155.4266892
6095	155.4266774
6096	155.4266242
6097	155.4264648
6098	155.4180258
6099	155.4017783
6100	155.4017665
6101	155.4014594
6102	155.3966811
6103	155.3960019
6104	155.3920858
6105	155.3920385
6106	155.3908867
6107	155.3899771
6108	155.3895754
6109	155.3895341
6110	155.3889434
6111	155.3532799
6112	155.3532799
6113	155.3532799
6114	155.3532445
6115	155.3522578
6116	155.3522342
6117	155.3520392
6118	155.3520156
6119	155.3520037
6120	155.3519919
6121	155.3519447
6122	155.3516788
6123	155.3516729
6124	155.351667
6125	155.3516729
6126	155.351667
6127	155.3516315
6128	155.3513066
6129	155.3512711
6130	155.3507039
6131	155.3506685
6132	155.3280559
6133	155.32805
6134	155.3276009
6135	155.3267441
6136	155.3206221
6137	155.3190147
6138	155.3185183
6139	155.3180869
6140	155.3180692
6141	155.315924
6142	155.2685515
6143	155.2491018
6144	155.2490782
6145	155.2490841
6146	155.2489008
6147	155.2371589
6148	155.237147
6149	155.2371057
6150	155.2371116
6151	155.2370997
6152	155.2370997
6153	155.2370879
6154	155.2139562
6155	155.2132879
6156	155.213282
6157	155.2132702
6158	155.2132052
6159	155.213217
6160	155.2131697
6161	155.2129568
6162	155.195097
6163	155.1950852
6164	155.1857641
6165	155.1532485
6166	155.1532485
6167	155.1530178
6168	155.1528817
6169	155.1528935
6170	155.1526569
6171	155.1526155
6172	155.1522487
6173	155.1522369
6174	155.1519707
6175	155.1517045
6176	155.1516926
6177	155.1515329
6178	155.1515388
6179	155.1471019
6180	155.1470664
6181	155.1462736
6182	155.1460843
6183	155.1446822
6184	155.1443509
6185	155.1443213
6186	155.1439841
6187	155.1429606
6188	155.1283411
6189	155.1283292
6190	155.1280393
6191	155.1279032
6192	155.1278796
6193	155.1278618
6194	155.1263471
6195	155.1263412
6196	155.1262939
6197	155.1262939
6198	155.1213473
6199	155.1213414
6200	155.1212941
6201	155.1196314
6202	155.1187557
6203	155.1187616
6204	155.1144953
6205	155.0990978
6206	155.0912387
6207	155.0906706
6208	155.090641
6209	155.0905818
6210	155.0729447
6211	155.0729506
6212	155.0729328
6213	155.0727908
6214	155.0727908
6215	155.0727671
6216	155.0724357
6217	155.0722403
6218	155.0718615
6219	155.0716011
6220	155.0635394
6221	155.0634683
6222	155.0385287
6223	155.038061
6224	155.038061
6225	155.038061
6226	155.0376999
6227	155.0374631
6228	155.0370783
6229	155.0365395
6230	155.0362909
6231	155.036279
6232	155.0362731
6233	155.0360837
6234	155.0360008
6235	155.035983
6236	155.0358883
6237	155.0355627
6238	155.0353732
6239	155.0353259
6240	155.0353259
6241	155.0310869
6242	154.9983849
6243	154.9983493
6244	154.9980947
6245	154.9980829
6246	154.9949147
6247	154.9949088
6248	154.9923742
6249	154.9922499
6250	154.9921374
6251	154.9921314
6252	154.9921374
6253	154.9636384
6254	154.963597
6255	154.9036563
6256	154.9034133
6257	154.9029275
6258	154.9029156
6259	154.9029156
6260	154.9029097
6261	154.9028623
6262	154.9027912
6263	154.9004921
6264	154.9003914
6265	154.899627
6266	154.8994789
6267	154.8701391
6268	154.8701391
6269	154.869985
6270	154.8699909
6271	154.869985
6272	154.8699909
6273	154.8698961
6274	154.8697539
6275	154.8697479
6276	154.866915
6277	154.8664053
6278	154.8643013
6279	154.8628136
6280	154.8628018
6281	154.862784
6282	154.8625232
6283	154.8616816
6284	154.8615512
6285	154.8615512
6286	154.8615571
6287	154.8615512
6288	154.8615394
6289	154.8615038
6290	154.8566199
6291	154.8423527
6292	154.8422342
6293	154.837575
6294	154.8368221
6295	154.836502
6296	154.8364961
6297	154.8364961
6298	154.8362116
6299	154.8362116
6300	154.8356543
6301	154.8356543
6302	154.8156226
6303	154.810761
6304	154.810761
6305	154.810512
6306	154.810512
6307	154.8074527
6308	154.8073638
6309	154.7975806
6310	154.7975806
6311	154.7975865
6312	154.7974857
6313	154.7972604
6314	154.7972604
6315	154.7972545
6316	154.7972486
6317	154.7963414
6318	154.796039
6319	154.7941652
6320	154.7937798
6321	154.7937798
6322	154.7905126
6323	154.7901746
6324	154.7899137
6325	154.6693879
6326	154.6633526
6327	154.6631686
6328	154.6477144
6329	154.6477025
6330	154.6475066
6331	154.6475066
6332	154.6474948
6333	154.6456845
6334	154.6453937
6335	154.6453878
6336	154.6451385
6337	154.6451088
6338	154.6451148
6339	154.6450198
6340	154.6447349
6341	154.6447052
6342	154.6357546
6343	154.6357546
6344	154.6357487
6345	154.6356893
6346	154.6356003
6347	154.6353985
6348	154.6346091
6349	154.6345616
6350	154.6336119
6351	154.6336059
6352	154.6279907
6353	154.6278245
6354	154.6274565
6355	154.6274209
6356	154.6030105
6357	154.5875859
6358	154.5859175
6359	154.5845459
6360	154.5845459
6361	154.5832752
6362	154.5830971
6363	154.5828359
6364	154.5822955
6365	154.5813277
6366	154.5813099
6367	154.5804192
6368	154.5800867
6369	154.5576643
6370	154.5576108
6371	154.5561618
6372	154.5509357
6373	154.5491541
6374	154.5474793
6375	154.5474734
6376	154.5474734
6377	154.5474555
6378	154.5473902
6379	154.5473843
6380	154.5472893
6381	154.5471705
6382	154.5234009
6383	154.5166352
6384	154.5166292
6385	154.5039406
6386	154.5036792
6387	154.4890051
6388	154.4889694
6389	154.4886011
6390	154.4860166
6391	154.4684055
6392	154.4684114
6393	154.4682867
6394	154.4653275
6395	154.4653335
6396	154.4649294
6397	154.4645075
6398	154.4645075
6399	154.4642163
6400	154.408011
6401	154.4079456
