Номер дома;Общая площадь, кв,м,;Комнатность;Этаж;Секция;Линия;Студия;Количество сан узлов;Размер сан узла №1;Тип санузла 1;Размер сан узла №2;Тип санузла 2;Размер коридора;Гардеробная;Кухня;Количество балконов;Размер балкона №1;Размер балкона №2;Размер балкона №3;Жилая площадь за кв,м,;Размер 1-й комнаты;Размер 2-й комнаты;Размер 3-й комнаты;Размер 4-й комнаты;Ценазакв,м,;Ценазапомещение,тг.;Статус;Площадь гардеробных;Месяц продажи;Год продажи;планировка_1;планировка_2
7;27.4;1ккв(с);4;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;126493.0;3465908.2;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;4;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;108747.0;5687468.1;Ус. Бронь;0.0;12;2019;Р;ДД
7;53.8;2ккв;5;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;107958.0;5808140.4;Продажа;2.4;12;2019;Р;ДД
7;26.4;1ккв(с);5;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;137259.0;3623637.6;Пл. Бронь;0.0;12;2019;Л;Д
7;27.2;1ккв(с);5;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;135227.109926471;3678177.39;Продажа;0.0;11;2019;Л;Д
7;27.4;1ккв(с);5;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;118913.0;3258216.2;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;5;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;105804.0;5533549.2;Продажа;0.0;11;2019;Р;ДД
7;53.8;2ккв;6;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;96595.0;5196811.0;Продажа;2.4;7;2019;Р;ДД
7;26.4;1ккв(с);6;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;114581.0;3024938.4;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);6;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;114581.0;3116603.2;Продажа;0.0;7;2019;Л;Д
7;27.4;1ккв(с);6;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;115154.0;3155219.6;Продажа;0.0;8;2019;Л;Д
7;52.3;2ккв;6;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;96050.0;5023415.0;Продажа;0.0;8;2019;Р;ДД
7;53.8;2ккв;7;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;112843.0;6070953.4;Стр. Резерв;2.4;12;2019;Р;ДД
7;26.4;1ккв(с);7;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;140709.0;3714717.6;Стр. Резерв;0.0;12;2019;Л;Д
7;27.2;1ккв(с);7;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;142785.0;3883752.0;Стр. Резерв;0.0;12;2019;Л;Д
7;27.4;1ккв(с);7;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;119511.0;3274601.4;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;7;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;109513.0;5727529.9;Стр. Резерв;0.0;12;2019;Р;ДД
7;53.8;2ккв;8;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;108185.0;5820353.0;Продажа;2.4;11;2019;Р;ДД
7;26.4;1ккв(с);8;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;136954.0;3615585.6;Продажа;0.0;10;2019;Л;Д
7;27.2;1ккв(с);8;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;134257.0;3651790.4;Продажа;0.0;10;2019;Л;Д
7;27.4;1ккв(с);8;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;119810.0;3282794.0;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;8;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;106548.0;5572460.4;Продажа;0.0;11;2019;Р;ДД
7;53.8;2ккв;9;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;98226.0;5284558.8;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);9;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;116019.0;3062901.6;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);9;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;116019.0;3155716.8;Продажа;0.0;8;2019;Л;Д
7;27.4;1ккв(с);9;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;117179.0;3210704.6;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;9;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;97690.0;5109187.0;Продажа;0.0;8;2019;Р;ДД
7;53.8;2ккв;10;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;99936.0;5376556.8;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);10;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;117472.0;3101260.8;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);10;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;121601.0;3307547.2;Продажа;0.0;9;2019;Л;Д
7;27.4;1ккв(с);10;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;117472.0;3218732.8;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;10;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;97916.0;5121006.8;Продажа;0.0;8;2019;Р;ДД
7;53.8;2ккв;11;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;1.0;4.0;0.0;3.6;22.8;12.7;10.1;0.0;0.0;113904.0;6128035.2;Свободно;2.4;12;2019;Р;ДД
7;26.4;1ккв(с);11;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;142116.0;3751862.4;Свободно;0.0;12;2019;Л;Д
7;27.2;1ккв(с);11;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;137266.580147059;3733650.98;Продажа;0.0;11;2019;Л;Д
7;27.4;1ккв(с);11;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;120706.0;3307344.4;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;11;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;107290.0;5611267.0;Продажа;0.0;12;2019;Р;ДД
7;55.3;2ккв;12;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;95645.0;5289168.5;Продажа;2.4;7;2019;Р;ДД
7;26.4;1ккв(с);12;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;118678.0;3133099.2;Продажа;0.0;7;2019;Л;Д
7;27.2;1ккв(с);12;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;116886.0;3179299.2;Продажа;0.0;8;2019;Л;Д
7;27.4;1ккв(с);12;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;121006.0;3315564.4;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;12;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;98862.0;5170482.6;Продажа;0.0;9;2019;Р;ДД
7;55.3;2ккв;13;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;95278.0;5268873.4;Продажа;2.4;8;2019;Р;ДД
7;26.4;1ккв(с);13;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;130523.0;3445807.2;Продажа;0.0;9;2019;Л;Д
7;27.2;1ккв(с);13;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;117059.0;3184004.8;Продажа;0.0;8;2019;Л;Д
7;27.4;1ккв(с);13;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;126082.0;3454646.8;Продажа;0.0;10;2019;Л;Д
7;52.3;2ккв;13;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;98506.0;5151863.8;Продажа;0.0;8;2019;Р;ДД
7;55.3;2ккв;14;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;95892.0;5302827.6;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);14;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;138728.0;3662419.2;Продажа;0.0;10;2019;Л;Д
7;27.2;1ккв(с);14;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;142155.0;3866616.0;Пл. Бронь;0.0;12;2019;Л;Д
7;27.4;1ккв(с);14;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;129423.0;3546190.2;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;14;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;100627.0;5262792.1;Продажа;0.0;9;2019;Р;ДД
7;55.3;2ккв;15;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;106013.179927667;5862528.85;Продажа;2.4;11;2019;Р;ДД
7;26.4;1ккв(с);15;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;143102.0;3777892.8;Свободно;0.0;12;2019;Л;Д
7;27.2;1ккв(с);15;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;138218.8;3759551.36;Продажа;0.0;12;2019;Л;Д
7;27.4;1ккв(с);15;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;142355.0;3900527.0;Свободно;0.0;12;2019;Л;Д
7;52.3;2ккв;15;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;106915.190057361;5591664.44;Продажа;0.0;11;2019;Р;ДД
7;55.3;2ккв;16;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;96164.0;5317869.2;Продажа;2.4;8;2019;Р;ДД
7;26.4;1ккв(с);16;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;137737.579924242;3636272.11;Продажа;0.0;11;2019;Л;Д
7;27.2;1ккв(с);16;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;125387.0;3410526.4;Продажа;0.0;9;2019;Л;Д
7;27.4;1ккв(с);16;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;133726.0;3664092.4;Продажа;0.0;10;2019;Л;Д
7;52.3;2ккв;16;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;100904.0;5277279.2;Продажа;0.0;9;2019;Р;ДД
7;55.3;2ккв;17;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;99218.0;5486755.4;Продажа;2.4;10;2019;Р;ДД
7;26.4;1ккв(с);17;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;140711.0;3714770.4;Продажа;0.0;12;2019;Л;Д
7;27.2;1ккв(с);17;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;138627.380147059;3770664.74;Продажа;0.0;12;2019;Л;Д
7;27.4;1ккв(с);17;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;142777.0;3912089.8;Свободно;0.0;12;2019;Л;Д
7;52.3;2ккв;17;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;108282.0;5663148.6;Продажа;0.0;11;2019;Р;ДД
7;55.3;2ккв;18;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;97889.0;5413261.7;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);18;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;121486.0;3207230.4;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);18;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;136805.0;3721096.0;Продажа;0.0;10;2019;Л;Д
7;27.4;1ккв(с);18;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;134121.0;3674915.4;Продажа;0.0;11;2019;Л;Д
7;52.3;2ккв;18;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;110056.0;5755928.8;Пл. Бронь;0.0;12;2019;Р;ДД
7;55.3;2ккв;19;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;96574.0;5340542.2;Продажа;2.4;8;2019;Р;ДД
7;26.4;1ккв(с);19;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;121665.0;3211956.0;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);19;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;128460.0;3494112.0;Продажа;0.0;9;2019;Л;Д
7;27.4;1ккв(с);19;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;143196.0;3923570.4;Свободно;0.0;12;2019;Л;Д
7;52.3;2ккв;19;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;111860.0;5850278.0;Свободно;0.0;12;2019;Р;ДД
7;55.3;2ккв;20;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;100636.0;5565170.8;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);20;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;119454.0;3153585.6;Продажа;0.0;8;2019;Л;Д
7;27.2;1ккв(с);20;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;146283.0;3978897.6;Стр. Резерв;0.0;12;2019;Л;Д
7;27.4;1ккв(с);20;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;143406.0;3929324.4;Стр. Резерв;0.0;12;2019;Л;Д
7;52.3;2ккв;20;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;112013.0;5858279.9;Стр. Резерв;0.0;12;2019;Р;ДД
7;55.3;2ккв;21;4;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.9;1.0;14.4;2.0;4.0;3.0;3.6;22.8;12.7;10.1;0.0;0.0;98305.0;5436266.5;Продажа;2.4;9;2019;Р;ДД
7;26.4;1ккв(с);21;4;2;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;3.4;0.0;3.6;11.5;11.5;0.0;0.0;0.0;122022.0;3221380.8;Продажа;0.0;9;2019;Л;Д
7;27.2;1ккв(с);21;4;3;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.6;0.0;6.4;1.0;6.0;0.0;3.6;11.5;11.5;0.0;0.0;0.0;146500.0;3984800.0;Стр. Резерв;0.0;12;2019;Л;Д
7;27.4;1ккв(с);21;4;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;6.4;1.0;3.4;0.0;3.6;12.3;12.3;0.0;0.0;0.0;125072.0;3426972.8;Продажа;0.0;9;2019;Л;Д
7;52.3;2ккв;21;4;5;0;2.0;1.4;нет данных;3.9;нет данных;7.2;0.0;13.6;1.0;4.0;0.0;3.6;24.2;11.9;12.3;0.0;0.0;112167.0;5866334.1;Стр. Резерв;0.0;12;2019;Р;ДД
7;71.7;3ккв;2;5;1;0;2.0;1.5;нет данных;4.3;нет данных;11.0;0.0;10.4;0.0;0.0;0.0;3.6;44.5;15.0;11.5;18.0;0.0;95726.0;6863554.2;Свободно;0.0;12;2019;Т;СД
7;19.7;1ккв(с);2;5;2;1;1.0;3.5;нет данных;0.0;Санузел отсутствует;2.6;0.0;3.6;0.0;0.0;0.0;3.6;10.0;10.0;0.0;0.0;0.0;147208.129949239;2900000.16;Ус. Бронь;0.0;12;2019;Л;Д
7;29.1;1ккв;2;5;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;1.0;8.6;0.0;0.0;0.0;3.6;10.9;10.9;0.0;0.0;0.0;118040.0;3434964.0;Продажа;2.4;9;2019;Л;Д
7;30.1;1ккв;2;5;4;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.1;0.0;8.9;0.0;0.0;0.0;3.6;14.2;14.2;0.0;0.0;0.0;120440.0;3625244.0;Продажа;0.0;9;2019;Л;Д
7;51.8;2ккв;2;5;5;0;1.0;4.6;нет данных;0.0;Санузел отсутствует;8.3;1.0;13.9;0.0;0.0;0.0;3.6;22.8;10.1;12.7;0.0;0.0;106390.0;5511002.0;Свободно;2.2;12;2019;Р;ДД
7;75.6;3ккв;3;5;1;0;2.0;1.1;нет данных;3.9;нет данных;10.5;0.0;10.3;2.0;5.0;5.6;3.6;44.5;15.0;11.5;18.0;0.0;96183.0;7271434.8;Стр. Резерв;0.0;12;2019;Т;СД
7;20.6;1ккв(с);3;5;2;1;1.0;3.5;нет данных;0.0;Санузел отсутствует;2.6;0.0;3.1;1.0;4.7;0.0;3.6;10.0;10.0;0.0;0.0;0.0;154933.619902913;3191632.57;Продажа;0.0;11;2019;Л;Д
7;30.4;1ккв;3;5;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;1.0;8.2;1.0;5.8;0.0;3.6;10.9;10.9;0.0;0.0;0.0;130298.190131579;3961064.98;Продажа;2.4;11;2019;Л;Д
7;30.3;1ккв;3;5;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;0.0;8.3;1.0;3.8;0.0;3.6;14.2;14.2;0.0;0.0;0.0;132927.0;4027688.1;Стр. Резерв;0.0;12;2019;Л;Д
7;53.0;2ккв;3;5;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;8.3;1.0;13.4;1.0;4.0;0.0;3.6;22.8;10.1;12.7;0.0;0.0;107401.0;5692253.0;Стр. Резерв;2.2;12;2019;Р;ДД
7;75.6;3ккв;4;5;1;0;2.0;1.1;нет данных;3.9;нет данных;10.5;0.0;10.3;2.0;5.0;5.6;3.6;44.5;15.0;11.5;18.0;0.0;94758.0;7163704.8;Продажа;0.0;11;2019;Т;СД
7;20.6;1ккв(с);4;5;2;1;1.0;3.5;нет данных;0.0;Санузел отсутствует;2.6;0.0;3.1;1.0;4.7;0.0;3.6;10.0;10.0;0.0;0.0;0.0;155285.289805825;3198876.97;Продажа;0.0;11;2019;Л;Д
7;30.4;1ккв;4;5;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;1.0;8.2;1.0;5.8;0.0;3.6;10.9;10.9;0.0;0.0;0.0;130608.570065789;3970500.53;Продажа;2.4;11;2019;Л;Д
7;30.3;1ккв;4;5;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;0.0;8.3;1.0;3.8;0.0;3.6;14.2;14.2;0.0;0.0;0.0;129327.830033003;3918633.25;Продажа;0.0;11;2019;Л;Д
7;53.0;2ккв;4;5;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;8.3;1.0;13.4;1.0;4.0;0.0;3.6;22.8;10.1;12.7;0.0;0.0;103482.68;5484582.04;Продажа;2.2;12;2019;Р;ДД
7;75.6;3ккв;5;5;1;0;2.0;1.1;нет данных;3.9;нет данных;10.5;0.0;10.3;2.0;5.0;5.6;3.6;44.5;15.0;11.5;18.0;0.0;96654.0;7307042.4;Свободно;0.0;12;2019;Т;СД
7;20.6;1ккв(с);5;5;2;1;1.0;3.5;нет данных;0.0;Санузел отсутствует;2.6;0.0;3.1;1.0;4.7;0.0;3.6;10.0;10.0;0.0;0.0;0.0;155635.85;3206098.51;Продажа;0.0;11;2019;Л;Д
7;30.4;1ккв;5;5;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;1.0;8.2;1.0;5.8;0.0;3.6;10.9;10.9;0.0;0.0;0.0;130922.309868421;3980038.22;Продажа;2.4;11;2019;Л;Д
7;30.3;1ккв;5;5;4;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.1;0.0;8.3;1.0;3.8;0.0;3.6;14.2;14.2;0.0;0.0;0.0;116854.0;3540676.2;Продажа;0.0;8;2019;Л;Д
7;53.0;2ккв;5;5;5;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;8.3;1.0;13.4;1.0;4.0;0.0;3.6;22.8;10.1;12.7;0.0;0.0;103736.0;5498008.0;Продажа;2.2;10;2019;Р;ДД
7;75.6;3ккв;6;5;1;0;2.0;1.1;нет данных;3.9;нет данных;10.5;0.0;10.3;2.0;5.0;5.6;3.6;44.5;15.0;11.5;18.0;0.0;92428.0;6987556.8;Продажа;0.0;10;2019;Т;СД
